FID,FACILITYID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,SECURELVL,CAPACITY,SHAPE_Leng,GlobalID,CreationDate,Creator,EditDate,Editor,SHAPE_Length,SHAPE_Area,ID_COUNTY,ID_TRACT_00,ID_TRACT_10,ID_TRACT_20,ID_BLKGRP_00,ID_BLKGRP_10,ID_BLKGRP_20
6006,10001940,FCI ASHLAND CAMP,STATE ROUTE 716,ASHLAND,KY,41105,-999,(606) 928-6414,FEDERAL,OPEN,187,BOYD,21019,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.bop.gov/locations/institutions/ash/,2016-02-16T00:00:00Z,IMAGERY/OTHER,2019-12-11T00:00:00Z,https://www.bop.gov/locations/,MINIMUM,296,0.00546536767718,{F4D54DB4-6A08-49E7-8EF4-AB79CD234594},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.005465367677180827,1.55854822834e-6,21019,21019031000,21019031002,21019031003,210190310004,210190310023,210190310031
6007,10001941,FCI ASHLAND,STATE ROUTE 716,ASHLAND,KY,41105,-999,(606) 928-6414,FEDERAL,OPEN,1026,BOYD,21019,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.bop.gov/locations/institutions/ash/,2016-02-16T00:00:00Z,IMAGERY/OTHER,2019-12-11T00:00:00Z,https://www.bop.gov/locations/,MINIMUM,747,0.0154349182957,{47B83CE9-A2C4-41C8-9142-BECE61593C94},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.015434918295657912,1.12087503707e-5,21019,21019031000,21019031002,21019031003,210190310004,210190310023,210190310034
6009,10003662,USP BIG SANDY CAMP,1197 AIRPORT RD,INEZ,KY,41224,-999,(606) 433-2400,FEDERAL,OPEN,71,MARTIN,21159,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.bop.gov/about/statistics/population_statistics.jsp, http://jayhurst.net/wp-content/uploads/2013/09/16-0216_Capacities_PP80_population_report.pdf",2016-02-16T00:00:00Z,IMAGERY/OTHER,2019-12-11T00:00:00Z,https://www.bop.gov/locations/,MINIMUM,128,0.00898274620485,{E97544C6-06F3-4CE7-8F70-16FC3DF42590},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.008982746204852288,3.1786414895e-6,21159,21159950200,21159950200,21159950201,211599502005,211599502005,211599502011
6010,10004330,USP MCCREARY,330 FEDERAL WAY,PINE KNOT,KY,42635,-999,(606) 354-7000,FEDERAL,OPEN,1336,MCCREARY,21147,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.bop.gov/locations/institutions/mcr/,2016-02-16T00:00:00Z,IMAGERY/OTHER,2019-12-11T00:00:00Z,https://www.bop.gov/locations/,MAXIMUM,955,0.017030693028,{051C49C5-D0F7-49F0-AB5E-35A797828DBC},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.01703069302797868,1.54238419841e-5,21147,21147960400,21147960400,21147960401,211479604005,211479604005,211479604012
6011,10004331,USP MCCREARY CAMP,330 FEDERAL WAY,PINE KNOT,KY,42635,-999,(606) 354-7000,FEDERAL,OPEN,144,MCCREARY,21147,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.bop.gov/locations/institutions/mcr/,2016-02-16T00:00:00Z,IMAGERY/OTHER,2019-12-11T00:00:00Z,https://www.bop.gov/locations/,MINIMUM,172,0.0104333737103,{B5ABF289-F094-4100-AB31-48BDB9405D2D},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.010433373710257605,3.98791623267e-6,21147,21147960400,21147960400,21147960401,211479604005,211479604005,211479604012
6012,10000112,SOUTHEAST KENTUCKY CORRECTIONAL CENTER,327 CORRECTION RD,WHEELWRIGHT,KY,41669,0500,NOT AVAILABLE,STATE,OPEN,0,FLOYD,21071,USA,922140,CORRECTIONAL INSTITUTIONS,"http://kentuckytoday.com/stories/kentucky-to-reopen-private-otter-creek-correctional-center-to-house-inmates,22193",2019-12-11T00:00:00Z,IMAGERY/OTHER,2019-12-11T00:00:00Z,http://www.corecivic.com/facilities/southeast-kentucky-correctional-center,MEDIUM,656,0.00625689325385,{B22A0804-10BB-4A36-83B5-7F4FE2ADA753},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.006256893253851104,2.4060901569e-6,21071,21071981000,21071920500,21071920500,210719810004,210719205003,210719205003
6014,10000110,EASTERN KENTUCKY CORRECTIONAL COMPLEX,200 ROAD TO JUSTICE,WEST LIBERTY,KY,41472,-999,(606) 743-2800,STATE,OPEN,1672,MORGAN,21175,USA,922140,CORRECTIONAL INSTITUTIONS,https://corrections.ky.gov/Facilities/AI/EKCC/Pages/default.aspx,2017-11-29T00:00:00Z,IMAGERY/OTHER,2019-12-11T00:00:00Z,https://corrections.ky.gov/depts/AI/Pages/default.aspx,MEDIUM,1674,0.016348611029,{1D329691-1491-4BAD-B3F6-FD29EEE8C72E},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.016348611029012455,1.16117331487e-5,21175,21175950400,21175950400,21175950400,211759504003,211759504003,211759504003
6018,10000107,LITTLE SANDY CORRECTIONAL COMPLEX,505 PRISON CONNECTOR,SANDY HOOK,KY,41171,-999,(606) 738-6133,STATE,OPEN,1001,ELLIOTT,21063,USA,922140,CORRECTIONAL INSTITUTIONS,https://corrections.ky.gov/Facilities/AI/lscc/Pages/default.aspx,2017-11-29T00:00:00Z,IMAGERY/OTHER,2019-12-11T00:00:00Z,https://corrections.ky.gov/depts/AI/Pages/default.aspx,MEDIUM,987,0.0158136954964,{37965DB4-8300-406A-A35E-88124EB1C634},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.015813695496434847,1.65538591604e-5,21063,21063980200,21063920100,21063920101,210639802002,210639201002,210639201012
6022,10004327,LAKE CUMBERLAND YOUTH DEVELOPMENT CENTER,9000 HIGHWAY 1546,MONTICELLO,KY,42633,-999,(606) 348-4201,STATE,OPEN,26,WAYNE,21231,USA,922140,CORRECTIONAL INSTITUTIONS,https://djj.ky.gov/Facilities/Pages/Youth-Development-Centers.aspx,2017-06-16T00:00:00Z,IMAGERY/OTHER,2019-12-11T00:00:00Z,https://djj.ky.gov/Facilities/Pages/Youth-Development-Centers.aspx,JUVENILE,40,0.00872524372477,{4D5DD6E6-186C-457F-97B1-C47AC7E25F9B},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.008725243724768714,2.18820576871e-6,21231,21231980400,21231920400,21231920401,212319804001,212319204001,212319204011
6025,10004312,MOREHEAD YOUTH DEVELOPMENT CENTER,495 FOREST HILLS DR,MOREHEAD,KY,40351,-999,(606) 783-8565,STATE,OPEN,6,ROWAN,21205,USA,922140,CORRECTIONAL INSTITUTIONS,https://djj.ky.gov/Facilities/Pages/Youth-Development-Centers.aspx,2016-06-17T00:00:00Z,IMAGERY/OTHER,2019-12-11T00:00:00Z,https://djj.ky.gov/Facilities/Pages/Youth-Development-Centers.aspx,JUVENILE,40,0.0108690800985,{9E1CFDCB-34BF-4EA4-8BA8-18C33E445D38},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.010869080098452784,6.72267533859e-6,21205,21205950200,21205950200,21205950201,212059502006,212059502005,212059502011
6027,10003645,BOYD REGIONAL JUVENILE DETENTION CENTER,2420 ROBERTS DR,ASHLAND,KY,41102,-999,(606) 920-2085,STATE,OPEN,18,BOYD,21019,USA,922140,CORRECTIONAL INSTITUTIONS,https://djj.ky.gov/Facilities/Pages/Detention-Centers.aspx,2017-04-03T00:00:00Z,IMAGERY/OTHER,2019-12-11T00:00:00Z,https://djj.ky.gov/Facilities/Pages/Detention-Centers.aspx,JUVENILE,36,0.00297763577792,{3CCE5DFD-3492-448A-9241-8980AC5DFC59},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.0029776357779235704,3.54048261779e-7,21019,21019030800,21019030800,21019030800,210190308003,210190308002,210190308001
6033,10003678,ADAIR YOUTH DEVELOPMENT CENTER,401 APPLEBY DRIVE,COLUMBIA,KY,42728,-999,(270) 384-0811,STATE,OPEN,18,ADAIR,21001,USA,922140,CORRECTIONAL INSTITUTIONS,https://djj.ky.gov/Facilities/Pages/Youth-Development-Centers.aspx,2016-06-19T00:00:00Z,IMAGERY/OTHER,2019-12-11T00:00:00Z,https://djj.ky.gov/Facilities/Pages/Youth-Development-Centers.aspx,JUVENILE,80,0.0082765514521,{F8E6E907-736F-40B4-A740-9BAA17DE209D},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.00827655145209563,3.40077649148e-6,21001,21001970400,21001970401,21001970401,210019704006,210019704011,210019704011
6034,10005044,CADET LEADERSHIP & EDUCATION PROGRAM,2665 KENTUCKY HIGHWAY 30 WEST,JACKSON,KY,41339,-999,(606) 295-2267,STATE,OPEN,17,BREATHITT,21025,USA,922140,CORRECTIONAL INSTITUTIONS,https://djj.ky.gov/Pages/PREA.aspx,2017-03-31T00:00:00Z,IMAGERY/OTHER,2019-12-11T00:00:00Z,https://djj.ky.gov/Facilities/Pages/Cadet-Leadership-and-Education-Program.aspx,JUVENILE,40,0.0031025300489,{E1E304AB-A25B-4CC0-9CB7-CD56C632B400},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.0031025300489006006,5.91603264129e-7,21025,21025980300,21025920300,21025920302,210259803005,210259203003,210259203021
6035,10000115,LEE ADJUSTMENT CENTER,168 LEE ADJUSTMENT CENTER DRIVE,BEATTYVILLE,KY,41311,-999,(606) 464-2866,STATE,OPEN,-999,LEE,21129,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.corecivic.com/facilities/lee-adjustment-center,2017-12-01T00:00:00Z,IMAGERY/OTHER,2019-12-11T00:00:00Z,http://www.cca.com/locations,CLOSE,816,0.0111465085758,{10DCE75B-247A-4D88-8904-3B92400DA54E},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.011146508575784524,5.11679648092e-6,21129,21129950100,21129950100,21129950100,211299501004,211299501004,211299501004
6307,10006678,ROBERT E. LEWIS RESIDENTIAL TREATMENT ACADEMY,4629 MCCLELLAN BLVD,ANNISTON,AL,36206,-999,(256) 236-7190,STATE,OPEN,20,CALHOUN,01015,USA,922140,CORRECTIONAL INSTITUTIONS,http://cvys.net/index.html,2016-08-15T00:00:00Z,IMAGERY/OTHER,2019-10-22T00:00:00Z,http://cvys.net/index.html,JUVENILE,30,0.00141098039006,{CBAD25C0-50A5-4DA6-8C16-891A8300E9F3},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.0014109803900586603,8.8596356592e-8,01015,01015001900,01015000700,01015000700,010150019009,010150007002,010150007003
6309,10006679,COOSA VALLEY YOUTH SERVICES - ATTENTION HOME,4621 MCCLELLAN BLVD,ANNISTON,AL,36204,-999,(256) 236-5437,STATE,OPEN,14,CALHOUN,01015,USA,922140,CORRECTIONAL INSTITUTIONS,http://cvys.net/index.html,2016-08-15T00:00:00Z,IMAGERY/OTHER,2019-10-22T00:00:00Z,http://cvys.net/index.html,JUVENILE,14,0.00135367306541,{12FC4C7F-2D83-4E88-92B5-42AA34D31FB0},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.0013536730654141761,6.91197207817e-8,01015,01015001900,01015000700,01015000700,010150019009,010150007003,010150007003
6446,10000709,SCI ALBION,10745 STATE RT 18,ALBION,PA,16475,0001,(814) 756-5778,STATE,OPEN,2287,ERIE,42049,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.cor.pa.gov/About%20Us/Statistics/Pages/Monthly-Population-Reports.aspx, https://www.facebook.com/pages/Schuylkill-County-Prison/150803938280202",2017-11-30T00:00:00Z,IMAGERY/OTHER,2020-01-30T00:00:00Z,http://www.cor.pa.gov/Facilities/StatePrisons/Pages/default.aspx#.VmGvurgrJaT,CLOSE,2152,0.0200799434404,{F161FD44-37B5-44BB-A018-9D77DF72CA75},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.02007994344042254,2.59566895333e-5,42049,42049010109,42049980109,42049010108,420490101091,420499801091,420490101081
6447,10006363,SCI BENNER TOWNSHIP,301 INSTITUTION DRIVE,BELLEFONTE,PA,16823,-999,(814) 353-3630,STATE,OPEN,2111,CENTRE,42027,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cor.pa.gov/About%20Us/Statistics/Pages/Monthly-Population-Reports.aspx,2017-11-30T00:00:00Z,IMAGERY/OTHER,2020-01-30T00:00:00Z,http://www.cor.pa.gov/Facilities/StatePrisons/Pages/default.aspx#.VmGvurgrJaT,MEDIUM,1900,0.0172737712485,{D71F66FC-8466-4D5D-915D-7EEAE5E49DCB},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.017273771248477416,1.96976254634e-5,42027,42027011200,42027981202,42027011202,420270112003,420279812021,420270112021
6449,10003048,SCI CAMBRIDGE SPRINGS,451 FULLERTON AVE,CAMBRIDGE SPRINGS,PA,16403,1238,(814) 398-5400,STATE,OPEN,1211,CRAWFORD,42039,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cor.pa.gov/About%20Us/Statistics/Pages/Monthly-Population-Reports.aspx,2017-11-30T00:00:00Z,IMAGERY/OTHER,2020-01-30T00:00:00Z,http://www.cor.pa.gov/Facilities/StatePrisons/Pages/default.aspx#.VmGvurgrJaT,MINIMUM,1018,0.0151749137485,{3FE754E0-F682-4B12-B33E-C468E0ACAD81},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.015174913748534566,1.09660131114e-5,42039,42039110200,42039110202,42039110202,420391102005,420391102023,420391102024
6451,10003109,SCI FAYETTE,50 OVERLOOK DR,LABELLE,PA,15450,-999,(724) 364-2200,STATE,OPEN,2195,FAYETTE,42051,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cor.pa.gov/About%20Us/Statistics/Pages/Monthly-Population-Reports.aspx,2017-11-30T00:00:00Z,IMAGERY/OTHER,2020-01-30T00:00:00Z,http://www.cor.pa.gov/Facilities/StatePrisons/Pages/default.aspx#.VmGvurgrJaT,MAXIMUM,1826,0.0198698103154,{979D5357-C2C3-4C4A-BE1E-B794FCED86CA},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.019869810315377896,2.25681775098e-5,42051,42051261300,42051261300,42051261300,420512613004,420512613004,420512613001
6452,10000718,SCI DALLAS,1000 FOLLIES RD,DALLAS,PA,18612,0286,(570) 675-1101,STATE,OPEN,2155,LUZERNE,42079,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cor.pa.gov/About%20Us/Statistics/Pages/Monthly-Population-Reports.aspx,2017-11-30T00:00:00Z,IMAGERY/OTHER,2020-01-30T00:00:00Z,http://www.cor.pa.gov/Facilities/StatePrisons/Pages/default.aspx#.VmGvurgrJaT,MEDIUM,1941,0.0144643480284,{90917B83-69CA-485E-B17A-4A2635D8422C},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.014464348028373613,1.43386062089e-5,42079,42079211301,42079211301,42079211301,420792113012,420792113012,420792113013
6453,10003064,SCI COAL TOWNSHIP,1 KELLEY DR,COAL TOWNSHIP,PA,17866,1020,(570) 644-7890,STATE,OPEN,2320,NORTHUMBERLAND,42097,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cor.pa.gov/About%20Us/Statistics/Pages/Monthly-Population-Reports.aspx,2017-11-30T00:00:00Z,IMAGERY/OTHER,2020-01-30T00:00:00Z,http://www.cor.pa.gov/Facilities/StatePrisons/Pages/default.aspx#.VmGvurgrJaT,MEDIUM,2153,0.0200607908385,{B94460E6-60EC-43DC-99A3-A0CF32D44C94},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.02006079083845249,2.12559522761e-5,42097,42097961200,42097081200,42097081200,420979612001,420970812001,420970812001
6456,10000721,SCI HOUTZDALE,209 INSTITUTION DR,HOUTZDALE,PA,16698,1000,(814) 378-1000,STATE,OPEN,2568,CLEARFIELD,42033,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cor.pa.gov/About%20Us/Statistics/Pages/Monthly-Population-Reports.aspx,2017-11-30T00:00:00Z,IMAGERY/OTHER,2020-01-30T00:00:00Z,http://www.cor.pa.gov/Facilities/StatePrisons/Pages/default.aspx#.VmGvurgrJaT,MEDIUM,2365,0.0214255692331,{E3A86B2C-571C-4F3A-AFCD-AC33AA03D815},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.021425569233052486,2.59415406294e-5,42033,42033331700,42033331700,42033331700,420333317003,420333317003,420333317005
6457,10003052,SCI FOREST,286 WOODLAND DR,MARIENVILLE,PA,16239,-999,(814) 621-2110,STATE,OPEN,2392,FOREST,42053,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cor.pa.gov/About%20Us/Statistics/Pages/Monthly-Population-Reports.aspx,2017-11-30T00:00:00Z,IMAGERY/OTHER,2020-01-30T00:00:00Z,http://www.cor.pa.gov/Facilities/StatePrisons/Pages/default.aspx#.VmGvurgrJaT,MAXIMUM,1961,0.0190376276411,{FED93C7E-2B90-4E3A-A205-2D443453D194},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.019037627641076058,2.29694100541e-5,42053,42053980100,42053530100,42053530100,420539801002,420535301004,420535301003
6458,10000728,SCI HUNTINGDON,1100 PIKE ST,HUNTINGDON,PA,16654,1112,(814) 643-2400,STATE,OPEN,2208,HUNTINGDON,42061,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cor.pa.gov/About%20Us/Statistics/Pages/Monthly-Population-Reports.aspx,2017-11-30T00:00:00Z,IMAGERY/OTHER,2020-01-30T00:00:00Z,http://www.cor.pa.gov/Facilities/StatePrisons/Pages/default.aspx#.VmGvurgrJaT,MAXIMUM,1804,0.0148924577654,{D43BCF41-6541-4B1E-B709-36C101FABD06},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.014892457765365547,8.59158346003e-6,42061,42061950300,42061950300,42061950302,420619503006,420619503004,420619503021
6459,10003074,SCI FRACKVILLE,1111 ALTAMONT BLVD,FRACKVILLE,PA,17931,2699,(570) 874-4516,STATE,OPEN,1229,SCHUYLKILL,42107,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cor.pa.gov/About%20Us/Statistics/Pages/Monthly-Population-Reports.aspx,2017-11-30T00:00:00Z,IMAGERY/OTHER,2020-01-30T00:00:00Z,http://www.cor.pa.gov/Facilities/StatePrisons/Pages/default.aspx#.VmGvurgrJaT,MAXIMUM,1125,0.0144891041067,{E8E9EF12-7310-4F94-83DC-97C53743E2E4},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.014489104106708159,1.01047407645e-5,42107,42107000400,42107000400,42107000400,421070004003,421070004001,421070004004
6460,10003056,SCI MERCER,801 BUTLER PIKE,MERCER,PA,16137,-999,(724) 662-1837,STATE,OPEN,1480,MERCER,42085,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cor.pa.gov/About%20Us/Statistics/Pages/Monthly-Population-Reports.aspx,2017-11-30T00:00:00Z,IMAGERY/OTHER,2020-01-30T00:00:00Z,http://www.cor.pa.gov/Facilities/StatePrisons/Pages/default.aspx#.VmGvurgrJaT,MINIMUM,1494,0.0145780273434,{2FC8266F-326C-4D8E-8698-01860705CD88},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.0145780273433771,1.19674874583e-5,42085,42085032602,42085032602,42085032602,420850326024,420850326022,420850326024
6462,10003107,SCI LAUREL HIGHLANDS,5706 GLADES PIKE,SOMERSET,PA,15501,-999,(814) 445-6501,STATE,OPEN,1576,SOMERSET,42111,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cor.pa.gov/About%20Us/Statistics/Pages/Monthly-Population-Reports.aspx,2017-11-30T00:00:00Z,IMAGERY/OTHER,2020-01-30T00:00:00Z,http://www.cor.pa.gov/Facilities/StatePrisons/Pages/default.aspx#.VmGvurgrJaT,MEDIUM,1571,0.0198937564517,{EBA0AB58-7536-468A-A3E7-0F44649D3EEC},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.019893756451662657,1.94503983696e-5,42111,42111020900,42111020900,42111020900,421110209003,421110209003,421110209002
6464,10003054,SCI MUNCY,6454 STATE HIGHWAY 405,MUNCY,PA,17756,-999,(570) 546-3171,STATE,OPEN,1381,LYCOMING,42081,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cor.pa.gov/About%20Us/Statistics/Pages/Monthly-Population-Reports.aspx,2017-11-30T00:00:00Z,IMAGERY/OTHER,2020-01-30T00:00:00Z,http://www.cor.pa.gov/Facilities/StatePrisons/Pages/default.aspx#.VmGvurgrJaT,MAXIMUM,1410,0.0191247771503,{7850EC7C-1CBF-4E87-A99C-442C73A026A8},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.0191247771503307,1.7608771275e-5,42081,42081011700,42081011700,42081011701,420810117007,420810117007,420810117013
6465,10000719,SCI RETREAT,660 STATE ROUTE 11,HUNLOCK CREEK,PA,18621,-999,(570) 735-8754,STATE,OPEN,1123,LUZERNE,42079,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cor.pa.gov/About%20Us/Statistics/Pages/Monthly-Population-Reports.aspx,2017-11-30T00:00:00Z,IMAGERY/OTHER,2020-01-30T00:00:00Z,http://www.cor.pa.gov/Facilities/StatePrisons/Pages/default.aspx#.VmGvurgrJaT,MEDIUM,1104,0.0147310230759,{7475CB30-217D-4857-90EE-03646DE04B8A},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.014731023075870923,7.41899929517e-6,42079,42079215600,42079215600,42079215600,420792156009,420792156002,420792156002
6467,10003062,SCI ROCKVIEW,1 ROCKVIEW PLACE,BELLEFONTE,PA,16823,-999,(814) 355-4874,STATE,OPEN,2416,CENTRE,42027,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cor.pa.gov/About%20Us/Statistics/Pages/Monthly-Population-Reports.aspx,2017-11-30T00:00:00Z,IMAGERY/OTHER,2020-01-30T00:00:00Z,http://www.cor.pa.gov/Facilities/StatePrisons/Pages/default.aspx#.VmGvurgrJaT,MEDIUM,2283,0.0171263983238,{6B4FEA74-7F2D-455A-9E31-C732CE71DD4E},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.017126398323837014,1.40040402295e-5,42027,42027011200,42027981202,42027011202,420270112003,420279812021,420270112021
6471,10001492,LOYSVILLE YOUTH DEVELOPMENT CENTER,10 OPPORTUNITY DR,LOYSVILLE,PA,17047,9754,NOT AVAILABLE,STATE,OPEN,96,PERRY,42099,USA,922140,CORRECTIONAL INSTITUTIONS,http://pafamiliesinc.org/resources/view/loysville-youth-development-center,2015-07-08T00:00:00Z,IMAGERY/OTHER,2020-01-29T00:00:00Z,NOT AVAILABLE,JUVENILE,108,0.0162210225164,{1BBF6A79-080B-4F85-A720-A80EEA58FB5F},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.01622102251639763,9.48796176377e-6,42099,42099030601,42099030601,42099030601,420990306013,420990306013,420990306012
6474,10005227,NORTH CENTRAL SECURE TREATMENT UNIT,36 KIRKBRIDE DRIVE,DANVILLE,PA,17821,8608,(570) 271-4751,STATE,OPEN,87,MONTOUR,42093,USA,922140,CORRECTIONAL INSTITUTIONS,"http://dhs.pa.gov/citizens/juvenilejstcsrvcs/prea/, http://dhs.pa.gov/citizens/juvenilejstcsrvcs/centercamp/",2016-07-20T00:00:00Z,IMAGERY/OTHER,2020-01-29T00:00:00Z,http://dhs.pa.gov/citizens/juvenilejstcsrvcs/centercamp/,JUVENILE,115,0.00656005375454,{2CA41A2C-2A52-4E82-A128-7B9B1E481140},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.0065600537545383595,1.80809447602e-6,42093,42093950200,42093050200,42093050200,420939502002,420930502002,420930502002
6479,10000724,YOUTH FORESTRY CAMP #2,STATE HIGHWAY 534,WHITE HAVEN,PA,18661,-999,(570) 443-4737,STATE,OPEN,30,CARBON,42025,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.dhs.pa.gov/Services/Children/Pages/Forestry-Programs.aspx,2014-09-24T00:00:00Z,IMAGERY/OTHER,2020-01-31T00:00:00Z,https://www.dhs.pa.gov/Services/Children/Pages/Forestry-Programs.aspx,JUVENILE,49,0.0125515324318,{A729EB12-9ABB-4C49-844B-007DA4E8707C},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.012551532431814299,9.29336909552e-6,42025,42025020101,42025020106,42025020106,420250201012,420250201061,420250201061
6493,10003087,SEXUAL RESPONSIBILITY AND TREATMENT PROGRAM,121 LONGVIEW DR,TORRANCE,PA,15779,-999,(724) 459-2001,STATE,OPEN,-999,WESTMORELAND,42129,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.dhs.pa.gov/Services/Assistance/Pages/Torrance-State-Hospital.aspx,2020-01-31T00:00:00Z,IMAGERY/OTHER,2020-01-31T00:00:00Z,https://www.dhs.pa.gov/Services/Assistance/Pages/Torrance-State-Hospital.aspx,JUVENILE,64,0.00493210434583,{EB0CB377-9803-4D6E-A34E-FB594D661C64},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.004932104345826794,1.44829907372e-6,42129,42129808100,42129808100,42129808100,421298081008,421298081004,421298081004
6494,10003071,NEW CASTLE YOUTH DEVELOPMENT CENTER,"1745 FREW MILL RD, RR 6, BOX 21A",NEW CASTLE,PA,16101,-999,NOT AVAILABLE,STATE,CLOSED,0,LAWRENCE,42073,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.ellwoodcityledger.com/news/local_news/youth-development-center-vacated-will-close-feb/article_2525d6f1-64d8-5258-b3d0-4feef4488fd8.html,2013-01-16T00:00:00Z,IMAGERY/OTHER,2020-01-29T00:00:00Z,NOT AVAILABLE,JUVENILE,100,0.017023949134,{2ED8D5E9-1439-4DD9-94E9-B87A479B6162},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.017023949134018376,1.77820985588e-5,42073,42073011000,42073011000,42073011000,420730110001,420730110001,420730110001
